"Date","Source","Site ID","POC","Daily Max 1-hour SO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/31/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/01/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/02/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/03/2019","AQS","390350060","1","5","ppb","7","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/04/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/05/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/06/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/07/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/08/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/09/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/10/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/11/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/12/2019","AQS","390350060","1","7","ppb","10","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/13/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/14/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/15/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/16/2019","AQS","390350060","1","12","ppb","17","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/17/2019","AQS","390350060","1","8","ppb","11","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/18/2019","AQS","390350060","1","7","ppb","10","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/19/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/20/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/21/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/23/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/24/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/25/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/26/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/27/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/28/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/29/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"04/30/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/01/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/02/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/03/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/04/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/05/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/06/2019","AQS","390350060","1","5","ppb","7","GT Craig NCore","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/07/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/08/2019","AQS","390350060","1","4","ppb","6","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/09/2019","AQS","390350060","1","5","ppb","7","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/10/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/11/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","20","83.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/12/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","24","100.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/13/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/14/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/15/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/16/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/17/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/18/2019","AQS","390350060","1","6","ppb","9","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/19/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","19","79.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/20/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/21/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/22/2019","AQS","390350060","1","4","ppb","6","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/23/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/24/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","19","79.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/25/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/26/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/27/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/28/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/29/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/30/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"05/31/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/01/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/02/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/03/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/04/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/05/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/06/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/07/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/08/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/09/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/10/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/11/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/12/2019","AQS","390350060","1","4","ppb","6","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/13/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/14/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/15/2019","AQS","390350060","1","4","ppb","6","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/16/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/17/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/18/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/19/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/20/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/21/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/22/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/23/2019","AQS","390350060","1","4","ppb","6","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/24/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","20","83.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/25/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","21","88.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/26/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/27/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/28/2019","AQS","390350060","1","2","ppb","3","GT Craig NCore","18","75.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/29/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"06/30/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"07/01/2019","AQS","390350060","1","3","ppb","4","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"07/03/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","22","92.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"07/04/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"07/05/2019","AQS","390350060","1","4","ppb","6","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"07/06/2019","AQS","390350060","1","1","ppb","1","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"07/07/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
"07/08/2019","AQS","390350060","1","0","ppb","0","GT Craig NCore","23","96.0000","42401","Sulfur dioxide","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.492117","-81.678449"
