"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"04/13/2018","AQS","390350064","1","0.055","ppm","51","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/14/2018","AQS","390350064","1","0.031","ppm","29","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/15/2018","AQS","390350064","1","0.024","ppm","22","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/16/2018","AQS","390350064","1","0.035","ppm","32","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/17/2018","AQS","390350064","1","0.039","ppm","36","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/18/2018","AQS","390350064","1","0.038","ppm","35","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/19/2018","AQS","390350064","1","0.051","ppm","47","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/20/2018","AQS","390350064","1","0.05","ppm","46","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/21/2018","AQS","390350064","1","0.048","ppm","44","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/22/2018","AQS","390350064","1","0.051","ppm","47","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/23/2018","AQS","390350064","1","0.059","ppm","64","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/24/2018","AQS","390350064","1","0.045","ppm","42","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/25/2018","AQS","390350064","1","0.039","ppm","36","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/26/2018","AQS","390350064","1","0.042","ppm","39","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/27/2018","AQS","390350064","1","0.055","ppm","51","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/28/2018","AQS","390350064","1","0.032","ppm","30","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/29/2018","AQS","390350064","1","0.046","ppm","43","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"04/30/2018","AQS","390350064","1","0.058","ppm","61","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/01/2018","AQS","390350064","1","0.06","ppm","67","Berea BOE","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/02/2018","AQS","390350064","1","0.054","ppm","50","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/03/2018","AQS","390350064","1","0.038","ppm","35","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/04/2018","AQS","390350064","1","0.048","ppm","44","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/05/2018","AQS","390350064","1","0.056","ppm","54","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/06/2018","AQS","390350064","1","0.057","ppm","58","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/07/2018","AQS","390350064","1","0.04","ppm","37","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/08/2018","AQS","390350064","1","0.049","ppm","45","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/09/2018","AQS","390350064","1","0.055","ppm","51","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/10/2018","AQS","390350064","1","0.051","ppm","47","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/11/2018","AQS","390350064","1","0.032","ppm","30","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/12/2018","AQS","390350064","1","0.026","ppm","24","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/13/2018","AQS","390350064","1","0.033","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/14/2018","AQS","390350064","1","0.032","ppm","30","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/15/2018","AQS","390350064","1","0.046","ppm","43","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/16/2018","AQS","390350064","1","0.048","ppm","44","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/17/2018","AQS","390350064","1","0.066","ppm","87","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/18/2018","AQS","390350064","1","0.045","ppm","42","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/19/2018","AQS","390350064","1","0.033","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/20/2018","AQS","390350064","1","0.034","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/21/2018","AQS","390350064","1","0.039","ppm","36","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/22/2018","AQS","390350064","1","0.036","ppm","33","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/23/2018","AQS","390350064","1","0.053","ppm","49","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/24/2018","AQS","390350064","1","0.067","ppm","90","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/25/2018","AQS","390350064","1","0.062","ppm","74","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/26/2018","AQS","390350064","1","0.05","ppm","46","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/27/2018","AQS","390350064","1","0.054","ppm","50","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/28/2018","AQS","390350064","1","0.068","ppm","93","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/29/2018","AQS","390350064","1","0.066","ppm","87","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/30/2018","AQS","390350064","1","0.023","ppm","21","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"05/31/2018","AQS","390350064","1","0.051","ppm","47","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/01/2018","AQS","390350064","1","0.048","ppm","44","Berea BOE","14","82.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/02/2018","AQS","390350064","1","0.026","ppm","24","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/03/2018","AQS","390350064","1","0.041","ppm","38","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/04/2018","AQS","390350064","1","0.041","ppm","38","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/05/2018","AQS","390350064","1","0.04","ppm","37","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/06/2018","AQS","390350064","1","0.033","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/07/2018","AQS","390350064","1","0.052","ppm","48","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/08/2018","AQS","390350064","1","0.065","ppm","84","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/09/2018","AQS","390350064","1","0.049","ppm","45","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/10/2018","AQS","390350064","1","0.032","ppm","30","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/11/2018","AQS","390350064","1","0.032","ppm","30","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/12/2018","AQS","390350064","1","0.034","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/13/2018","AQS","390350064","1","0.05","ppm","46","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/14/2018","AQS","390350064","1","0.053","ppm","49","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/15/2018","AQS","390350064","1","0.044","ppm","41","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/16/2018","AQS","390350064","1","0.063","ppm","77","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/17/2018","AQS","390350064","1","0.056","ppm","54","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/18/2018","AQS","390350064","1","0.042","ppm","39","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/19/2018","AQS","390350064","1","0.022","ppm","20","Berea BOE","13","76.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/20/2018","AQS","390350064","1","0.027","ppm","25","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/21/2018","AQS","390350064","1","0.037","ppm","34","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/22/2018","AQS","390350064","1","0.027","ppm","25","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/23/2018","AQS","390350064","1","0.03","ppm","28","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/24/2018","AQS","390350064","1","0.038","ppm","35","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/25/2018","AQS","390350064","1","0.023","ppm","21","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/26/2018","AQS","390350064","1","0.036","ppm","33","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/27/2018","AQS","390350064","1","0.036","ppm","33","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/28/2018","AQS","390350064","1","0.047","ppm","44","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/29/2018","AQS","390350064","1","0.04","ppm","37","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"06/30/2018","AQS","390350064","1","0.037","ppm","34","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/01/2018","AQS","390350064","1","0.034","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/02/2018","AQS","390350064","1","0.039","ppm","36","Berea BOE","13","76.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/03/2018","AQS","390350064","1","0.029","ppm","27","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/04/2018","AQS","390350064","1","0.038","ppm","35","Berea BOE","13","76.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/06/2018","AQS","390350064","1","0.023","ppm","21","Berea BOE","15","88.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/07/2018","AQS","390350064","1","0.03","ppm","28","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/08/2018","AQS","390350064","1","0.046","ppm","43","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/09/2018","AQS","390350064","1","0.037","ppm","34","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/10/2018","AQS","390350064","1","0.043","ppm","40","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/11/2018","AQS","390350064","1","0.025","ppm","23","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/12/2018","AQS","390350064","1","0.031","ppm","29","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/13/2018","AQS","390350064","1","0.049","ppm","45","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/14/2018","AQS","390350064","1","0.044","ppm","41","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/15/2018","AQS","390350064","1","0.051","ppm","47","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/16/2018","AQS","390350064","1","0.034","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/17/2018","AQS","390350064","1","0.028","ppm","26","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/18/2018","AQS","390350064","1","0.02","ppm","19","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/19/2018","AQS","390350064","1","0.044","ppm","41","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/20/2018","AQS","390350064","1","0.04","ppm","37","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/21/2018","AQS","390350064","1","0.038","ppm","35","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/22/2018","AQS","390350064","1","0.036","ppm","33","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/23/2018","AQS","390350064","1","0.035","ppm","32","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
"07/24/2018","AQS","390350064","1","0.033","ppm","31","Berea BOE","17","100.0000","44201","Ozone","17460","Cleveland-Elyria, OH","39","Ohio","035","Cuyahoga","41.361835","-81.86457"
